Time,N_QTN
"2020-01-23/00:46:33",123.147
"2020-01-23/00:46:40",124.328
"2020-01-23/00:46:47",114.687
"2020-01-23/00:46:54",123.733
"2020-01-23/00:47:01",124.608
"2020-01-23/00:47:08",112.806
"2020-01-23/00:47:15",113.366
"2020-01-23/00:47:22",121.719
"2020-01-23/00:47:29",123.333
"2020-01-23/00:47:36",123.208
"2020-01-23/00:47:43",122.847
"2020-01-23/00:47:50",125.143
"2020-01-23/00:47:57",137.745
"2020-01-23/00:48:04",138.144
"2020-01-23/00:48:11",126.619
"2020-01-23/00:48:18",124.749
"2020-01-23/00:48:25",120.225
"2020-01-23/00:48:32",114.810
"2020-01-23/00:48:39",112.379
"2020-01-23/00:48:46",124.532
"2020-01-23/00:48:53",112.442
"2020-01-23/00:49:00",113.711
"2020-01-23/00:49:07",123.255
"2020-01-23/00:49:14",111.952
"2020-01-23/00:49:21",119.128
"2020-01-23/00:49:28",119.189
"2020-01-23/00:49:35",123.263
"2020-01-23/00:49:42",148.958
"2020-01-23/00:49:49",124.250
"2020-01-23/00:49:56",121.101
"2020-01-23/00:50:03",119.301
"2020-01-23/00:50:10",125.915
"2020-01-23/00:50:17",126.036
"2020-01-23/00:50:24",139.193
"2020-01-23/00:50:31",123.590
"2020-01-23/00:50:38",122.431
"2020-01-23/00:50:45",125.198
"2020-01-23/00:50:52",125.938
"2020-01-23/00:50:58",125.659
"2020-01-23/00:51:05",124.851
"2020-01-23/00:51:12",128.726
"2020-01-23/00:51:19",126.134
"2020-01-23/00:51:26",126.604
"2020-01-23/00:51:33",111.949
"2020-01-23/00:51:40",127.398
"2020-01-23/00:51:47",123.629
"2020-01-23/00:51:54",124.531
"2020-01-23/00:52:01",142.437
"2020-01-23/00:52:08",126.353
"2020-01-23/00:52:15",124.191
"2020-01-23/00:52:22",122.975
"2020-01-23/00:52:29",122.419
"2020-01-23/00:52:36",123.870
"2020-01-23/00:52:43",129.518
"2020-01-23/00:52:50",122.134
"2020-01-23/00:52:57",123.009
"2020-01-23/00:53:04",119.656
"2020-01-23/00:53:11",137.331
"2020-01-23/00:53:18",137.212
"2020-01-23/00:53:25",125.468
"2020-01-23/00:53:32",124.920
"2020-01-23/00:53:39",125.619
"2020-01-23/00:53:46",138.004
"2020-01-23/00:53:53",139.538
"2020-01-23/00:54:00",121.474
"2020-01-23/00:54:07",124.331
"2020-01-23/00:54:14",124.755
"2020-01-23/00:54:21",122.495
"2020-01-23/00:54:28",128.653
"2020-01-23/00:54:35",126.842
"2020-01-23/00:54:42",127.049
"2020-01-23/00:54:49",123.079
"2020-01-23/00:54:56",112.330
"2020-01-23/00:55:03",126.928
"2020-01-23/00:55:10",123.147
"2020-01-23/00:55:17",113.693
"2020-01-23/00:55:24",125.018
"2020-01-23/00:55:31",122.289
"2020-01-23/00:55:38",123.201
"2020-01-23/00:55:45",124.906
"2020-01-23/00:55:52",129.815
"2020-01-23/00:55:59",126.317
"2020-01-23/00:56:06",115.814
"2020-01-23/00:56:13",122.321
"2020-01-23/00:56:20",123.382
"2020-01-23/00:56:27",124.965
"2020-01-23/00:56:34",125.746
"2020-01-23/00:56:41",115.012
"2020-01-23/00:56:48",124.446
"2020-01-23/00:56:55",113.440
"2020-01-23/00:57:02",122.810
"2020-01-23/00:57:09",123.354
"2020-01-23/00:57:16",114.189
"2020-01-23/00:57:23",120.358
"2020-01-23/00:57:30",111.444
"2020-01-23/00:57:37",113.333
"2020-01-23/00:57:44",125.403
"2020-01-23/00:57:51",125.748
"2020-01-23/00:57:58",111.752
"2020-01-23/00:58:05",123.052
"2020-01-23/00:58:12",112.422
"2020-01-23/00:58:19",111.570
"2020-01-23/00:58:26",114.961
"2020-01-23/00:58:33",124.099
"2020-01-23/00:58:40",112.439
"2020-01-23/00:58:47",112.861
"2020-01-23/00:58:54",125.747
"2020-01-23/00:59:01",115.116
"2020-01-23/00:59:08",124.859
"2020-01-23/00:59:15",113.503
"2020-01-23/00:59:22",124.173
"2020-01-23/00:59:29",119.986
"2020-01-23/00:59:36",114.353
"2020-01-23/00:59:43",129.286
"2020-01-23/00:59:50",113.680
"2020-01-23/00:59:57",123.977
"2020-01-23/01:00:04",126.319
"2020-01-23/01:00:11",127.848
"2020-01-23/01:00:18",121.687
"2020-01-23/01:00:25",124.318
"2020-01-23/01:00:32",126.036
"2020-01-23/01:00:39",128.216
"2020-01-23/01:00:46",126.349
"2020-01-23/01:00:53",126.607
"2020-01-23/01:01:00",122.619
"2020-01-23/01:01:07",124.971
"2020-01-23/01:01:14",124.867
"2020-01-23/01:01:21",124.448
"2020-01-23/01:01:28",124.586
"2020-01-23/01:01:35",113.705
"2020-01-23/01:01:42",122.995
"2020-01-23/01:01:49",126.104
"2020-01-23/01:01:56",150.728
"2020-01-23/01:02:03",139.904
"2020-01-23/01:02:10",114.403
"2020-01-23/01:02:17",122.052
"2020-01-23/01:02:24",124.955
"2020-01-23/01:02:31",122.482
"2020-01-23/01:02:38",114.284
"2020-01-23/01:02:45",125.430
"2020-01-23/01:02:52",126.140
"2020-01-23/01:02:59",113.435
"2020-01-23/01:03:06",113.234
"2020-01-23/01:03:12",124.390
"2020-01-23/01:03:19",124.071
"2020-01-23/01:03:26",115.176
"2020-01-23/01:03:33",122.643
"2020-01-23/01:03:40",137.547
"2020-01-23/01:03:47",125.957
"2020-01-23/01:03:54",125.136
"2020-01-23/01:04:01",138.257
"2020-01-23/01:04:08",124.998
"2020-01-23/01:04:15",111.936
"2020-01-23/01:04:22",125.865
"2020-01-23/01:04:29",114.853
"2020-01-23/01:04:36",123.953
"2020-01-23/01:04:43",175.195
"2020-01-23/01:04:50",123.419
"2020-01-23/01:04:57",125.213
"2020-01-23/01:05:04",140.778
"2020-01-23/01:05:11",125.491
"2020-01-23/01:05:18",123.192
"2020-01-23/01:05:25",123.999
"2020-01-23/01:05:32",122.617
"2020-01-23/01:05:39",124.618
"2020-01-23/01:05:46",124.183
"2020-01-23/01:05:53",124.452
"2020-01-23/01:06:00",111.909
"2020-01-23/01:06:07",124.605
"2020-01-23/01:06:14",115.970
"2020-01-23/01:06:21",113.278
"2020-01-23/01:06:28",123.232
"2020-01-23/01:06:35",137.693
"2020-01-23/01:06:42",122.544
"2020-01-23/01:06:49",123.532
"2020-01-23/01:06:56",125.301
"2020-01-23/01:07:03",125.738
"2020-01-23/01:07:10",97.7562
"2020-01-23/01:07:17",115.804
"2020-01-23/01:07:24",111.375
"2020-01-23/01:07:31",126.236
"2020-01-23/01:07:38",127.227
"2020-01-23/01:07:45",154.913
"2020-01-23/01:07:52",139.361
"2020-01-23/01:07:59",122.594
"2020-01-23/01:08:06",123.877
"2020-01-23/01:08:13",127.360
"2020-01-23/01:08:20",126.739
"2020-01-23/01:08:27",127.219
"2020-01-23/01:08:34",125.757
"2020-01-23/01:08:41",123.163
"2020-01-23/01:08:48",139.958
"2020-01-23/01:08:55",115.334
"2020-01-23/01:09:02",126.004
"2020-01-23/01:09:09",122.095
"2020-01-23/01:09:16",136.502
"2020-01-23/01:09:23",123.814
"2020-01-23/01:09:30",128.544
"2020-01-23/01:09:37",124.247
"2020-01-23/01:09:44",125.353
"2020-01-23/01:09:51",134.652
"2020-01-23/01:09:58",128.924
"2020-01-23/01:10:05",128.440
"2020-01-23/01:10:12",152.369
"2020-01-23/01:10:19",127.208
"2020-01-23/01:10:26",138.289
"2020-01-23/01:10:33",136.296
"2020-01-23/01:10:40",137.088
"2020-01-23/01:10:47",127.306
"2020-01-23/01:10:54",142.279
"2020-01-23/01:11:01",138.874
"2020-01-23/01:11:08",125.039
"2020-01-23/01:11:15",126.428
"2020-01-23/01:11:22",138.339
"2020-01-23/01:11:29",128.616
"2020-01-23/01:11:36",113.008
"2020-01-23/01:11:43",124.377
"2020-01-23/01:11:50",128.574
"2020-01-23/01:11:57",125.724
"2020-01-23/01:12:04",125.234
"2020-01-23/01:12:11",124.025
"2020-01-23/01:12:18",124.853
"2020-01-23/01:12:25",125.832
"2020-01-23/01:12:32",124.696
"2020-01-23/01:12:39",113.506
"2020-01-23/01:12:46",125.524
"2020-01-23/01:12:53",122.363
"2020-01-23/01:13:00",126.259
"2020-01-23/01:13:07",127.225
"2020-01-23/01:13:14",113.499
"2020-01-23/01:13:21",128.622
"2020-01-23/01:13:28",134.150
"2020-01-23/01:13:35",126.439
"2020-01-23/01:13:42",127.385
"2020-01-23/01:13:49",137.160
"2020-01-23/01:13:56",124.110
"2020-01-23/01:14:03",126.778
"2020-01-23/01:14:10",124.472
"2020-01-23/01:14:17",135.157
"2020-01-23/01:14:24",123.947
"2020-01-23/01:14:31",124.134
"2020-01-23/01:14:38",127.557
"2020-01-23/01:14:45",122.576
"2020-01-23/01:14:52",128.781
"2020-01-23/01:14:59",123.919
"2020-01-23/01:15:06",126.344
"2020-01-23/01:15:13",126.987
"2020-01-23/01:15:20",125.078
"2020-01-23/01:15:27",125.826
"2020-01-23/01:15:33",123.471
"2020-01-23/01:15:40",121.609
"2020-01-23/01:15:47",128.130
"2020-01-23/01:15:54",113.205
"2020-01-23/01:16:01",122.611
"2020-01-23/01:16:08",123.934
"2020-01-23/01:16:15",128.983
"2020-01-23/01:16:22",122.770
"2020-01-23/01:16:29",110.778
"2020-01-23/01:16:36",125.583
"2020-01-23/01:16:43",127.713
"2020-01-23/01:16:50",124.203
"2020-01-23/01:16:57",139.432
"2020-01-23/01:17:04",125.254
"2020-01-23/01:17:11",141.094
"2020-01-23/01:17:18",124.352
"2020-01-23/01:17:25",124.217
"2020-01-23/01:17:32",123.019
"2020-01-23/01:17:39",140.327
"2020-01-23/01:17:46",126.702
"2020-01-23/01:17:53",113.382
"2020-01-23/01:18:00",125.784
"2020-01-23/01:18:07",123.447
"2020-01-23/01:18:14",126.306
"2020-01-23/01:18:21",124.095
"2020-01-23/01:18:28",139.187
"2020-01-23/01:18:35",123.093
"2020-01-23/01:18:42",121.589
"2020-01-23/01:18:49",124.983
"2020-01-23/01:18:56",126.591
"2020-01-23/01:19:03",123.295
"2020-01-23/01:19:10",113.252
"2020-01-23/01:19:17",125.760
"2020-01-23/01:19:24",138.819
"2020-01-23/01:19:31",111.856
"2020-01-23/01:19:38",123.093
"2020-01-23/01:19:45",155.536
"2020-01-23/01:19:52",136.025
"2020-01-23/01:19:59",133.538
"2020-01-23/01:20:06",121.382
"2020-01-23/01:20:13",133.940
"2020-01-23/01:20:20",133.321
"2020-01-23/01:20:27",133.737
"2020-01-23/01:20:34",128.249
"2020-01-23/01:20:41",126.728
"2020-01-23/01:20:48",125.001
"2020-01-23/01:20:55",126.818
"2020-01-23/01:21:02",127.199
"2020-01-23/01:21:09",123.394
"2020-01-23/01:21:16",125.981
"2020-01-23/01:21:23",136.601
"2020-01-23/01:21:30",125.574
"2020-01-23/01:21:37",126.610
"2020-01-23/01:21:44",135.711
"2020-01-23/01:21:51",129.218
"2020-01-23/01:21:58",126.216
"2020-01-23/01:22:05",127.373
"2020-01-23/01:22:12",123.849
"2020-01-23/01:22:19",127.757
"2020-01-23/01:22:26",129.806
"2020-01-23/01:22:33",125.223
"2020-01-23/01:22:40",123.268
"2020-01-23/01:22:47",126.515
"2020-01-23/01:22:54",129.858
"2020-01-23/01:23:01",127.447
"2020-01-23/01:23:08",126.881
"2020-01-23/01:23:15",125.816
"2020-01-23/01:23:22",130.287
"2020-01-23/01:23:29",127.525
"2020-01-23/01:23:36",124.594
"2020-01-23/01:23:43",127.873
"2020-01-23/01:23:50",126.414
"2020-01-23/01:23:57",128.787
"2020-01-23/01:24:04",139.524
"2020-01-23/01:24:11",126.331
"2020-01-23/01:24:18",125.524
"2020-01-23/01:24:25",125.135
"2020-01-23/01:24:32",125.370
"2020-01-23/01:24:39",131.680
"2020-01-23/01:24:46",126.917
"2020-01-23/01:24:53",126.995
"2020-01-23/01:25:00",127.524
"2020-01-23/01:25:07",123.967
"2020-01-23/01:25:14",137.475
"2020-01-23/01:25:21",126.907
"2020-01-23/01:25:28",113.132
"2020-01-23/01:25:35",126.022
"2020-01-23/01:25:42",120.593
"2020-01-23/01:25:49",124.858
"2020-01-23/01:25:56",115.300
"2020-01-23/01:26:03",124.448
"2020-01-23/01:26:10",128.077
"2020-01-23/01:26:17",122.763
"2020-01-23/01:26:24",124.261
"2020-01-23/01:26:31",125.460
"2020-01-23/01:26:38",124.354
"2020-01-23/01:26:45",126.784
"2020-01-23/01:26:52",138.450
"2020-01-23/01:26:59",152.879
"2020-01-23/01:27:06",127.962
"2020-01-23/01:27:13",126.567
"2020-01-23/01:27:20",122.064
"2020-01-23/01:27:27",140.946
"2020-01-23/01:27:34",102.323
"2020-01-23/01:27:41",113.798
"2020-01-23/01:27:47",123.873
"2020-01-23/01:27:54",139.963
"2020-01-23/01:28:01",127.509
"2020-01-23/01:28:08",124.796
"2020-01-23/01:28:15",138.089
"2020-01-23/01:28:22",127.111
"2020-01-23/01:28:29",122.568
"2020-01-23/01:28:36",126.333
"2020-01-23/01:28:43",124.907
"2020-01-23/01:28:50",128.501
"2020-01-23/01:28:57",124.364
"2020-01-23/01:29:04",125.185
"2020-01-23/01:29:11",114.155
"2020-01-23/01:29:18",124.395
"2020-01-23/01:29:25",114.677
"2020-01-23/01:29:32",124.495
"2020-01-23/01:29:39",112.282
"2020-01-23/01:29:46",112.078
"2020-01-23/01:29:53",123.286
"2020-01-23/01:30:00",123.396
"2020-01-23/01:30:07",135.598
"2020-01-23/01:30:14",123.925
"2020-01-23/01:30:21",110.272
"2020-01-23/01:30:28",110.539
"2020-01-23/01:30:35",127.115
"2020-01-23/01:30:42",124.969
"2020-01-23/01:30:49",141.438
"2020-01-23/01:30:56",126.314
"2020-01-23/01:31:03",127.134
"2020-01-23/01:31:10",111.027
"2020-01-23/01:31:17",122.820
"2020-01-23/01:31:24",124.998
"2020-01-23/01:31:31",114.452
"2020-01-23/01:31:38",125.768
"2020-01-23/01:31:45",137.879
"2020-01-23/01:31:52",122.566
"2020-01-23/01:31:59",118.634
"2020-01-23/01:32:06",111.382
"2020-01-23/01:32:13",110.819
"2020-01-23/01:32:20",113.253
"2020-01-23/01:32:27",98.2770
"2020-01-23/01:32:34",113.341
"2020-01-23/01:32:41",115.276
"2020-01-23/01:32:48",122.307
"2020-01-23/01:32:55",113.303
"2020-01-23/01:33:02",110.586
"2020-01-23/01:33:09",141.851
"2020-01-23/01:33:16",111.870
"2020-01-23/01:33:23",124.358
"2020-01-23/01:33:30",124.248
"2020-01-23/01:33:37",111.188
"2020-01-23/01:33:44",122.127
"2020-01-23/01:33:51",114.913
"2020-01-23/01:33:58",122.625
"2020-01-23/01:34:05",124.262
"2020-01-23/01:34:12",113.664
"2020-01-23/01:34:19",113.595
"2020-01-23/01:34:26",111.939
"2020-01-23/01:34:33",116.518
"2020-01-23/01:34:40",110.946
"2020-01-23/01:34:47",101.169
"2020-01-23/01:34:54",112.216
"2020-01-23/01:35:01",114.844
"2020-01-23/01:35:08",127.524
"2020-01-23/01:35:15",115.518
"2020-01-23/01:35:22",121.933
"2020-01-23/01:35:29",111.640
"2020-01-23/01:35:36",121.540
"2020-01-23/01:35:43",128.487
"2020-01-23/01:35:50",123.622
"2020-01-23/01:35:57",103.523
"2020-01-23/01:36:04",121.630
"2020-01-23/01:36:11",124.702
"2020-01-23/01:36:18",114.310
"2020-01-23/01:36:25",125.854
"2020-01-23/01:36:32",128.670
"2020-01-23/01:36:39",114.095
"2020-01-23/01:36:46",124.082
"2020-01-23/01:36:53",128.730
"2020-01-23/01:37:00",123.070
"2020-01-23/01:37:07",137.449
"2020-01-23/01:37:14",125.402
"2020-01-23/01:37:21",141.218
"2020-01-23/01:37:28",127.360
"2020-01-23/01:37:35",128.772
"2020-01-23/01:37:42",128.718
"2020-01-23/01:37:49",128.280
"2020-01-23/01:37:56",124.945
"2020-01-23/01:38:03",127.116
"2020-01-23/01:38:10",127.068
"2020-01-23/01:38:17",138.932
"2020-01-23/01:38:24",139.663
"2020-01-23/01:38:31",126.250
"2020-01-23/01:38:38",127.479
"2020-01-23/01:38:45",126.624
"2020-01-23/01:38:52",139.443
"2020-01-23/01:38:59",124.948
"2020-01-23/01:39:06",140.859
"2020-01-23/01:39:13",127.509
"2020-01-23/01:39:20",127.799
"2020-01-23/01:39:27",115.507
"2020-01-23/01:39:34",123.372
"2020-01-23/01:39:41",128.409
"2020-01-23/01:39:48",126.597
"2020-01-23/01:39:55",125.194
"2020-01-23/01:40:02",125.996
"2020-01-23/01:40:08",125.573
"2020-01-23/01:40:15",128.872
"2020-01-23/01:40:22",127.776
"2020-01-23/01:40:29",128.288
"2020-01-23/01:40:36",127.719
"2020-01-23/01:40:43",124.519
"2020-01-23/01:40:50",129.383
"2020-01-23/01:40:57",136.335
"2020-01-23/01:41:04",125.729
"2020-01-23/01:41:11",123.781
"2020-01-23/01:41:18",124.571
"2020-01-23/01:41:25",129.325
"2020-01-23/01:41:32",127.947
"2020-01-23/01:41:39",110.984
"2020-01-23/01:41:46",123.330
"2020-01-23/01:41:53",142.061
"2020-01-23/01:42:00",128.006
"2020-01-23/01:42:07",114.156
"2020-01-23/01:42:14",126.330
"2020-01-23/01:42:21",127.252
"2020-01-23/01:42:28",128.928
"2020-01-23/01:42:35",124.946
"2020-01-23/01:42:42",128.209
"2020-01-23/01:42:49",123.171
"2020-01-23/01:42:56",125.201
"2020-01-23/01:43:03",115.276
"2020-01-23/01:43:10",112.161
"2020-01-23/01:43:17",127.235
"2020-01-23/01:43:24",127.439
"2020-01-23/01:43:31",122.978
"2020-01-23/01:43:38",126.544
"2020-01-23/01:43:45",126.581
"2020-01-23/01:43:52",112.006
"2020-01-23/01:43:59",126.279
"2020-01-23/01:44:06",125.823
"2020-01-23/01:44:13",126.613
"2020-01-23/01:44:20",130.290
"2020-01-23/01:44:27",124.503
"2020-01-23/01:44:34",124.317
"2020-01-23/01:44:41",128.937
"2020-01-23/01:44:48",124.765
"2020-01-23/01:44:55",122.219
"2020-01-23/01:45:02",137.256
"2020-01-23/01:45:09",128.694
"2020-01-23/01:45:16",125.264
"2020-01-23/01:45:23",126.883
"2020-01-23/01:45:30",124.654
"2020-01-23/01:45:37",143.017
"2020-01-23/01:45:44",125.846
"2020-01-23/01:45:51",125.193
"2020-01-23/01:45:58",126.061
"2020-01-23/01:46:05",125.330
"2020-01-23/01:46:12",124.790
"2020-01-23/01:46:19",125.653
"2020-01-23/01:46:26",119.277
"2020-01-23/01:46:33",121.415
"2020-01-23/01:46:40",127.759
"2020-01-23/01:46:47",122.618
"2020-01-23/01:46:54",128.333
"2020-01-23/01:47:01",124.384
"2020-01-23/01:47:08",123.891
"2020-01-23/01:47:15",126.531
"2020-01-23/01:47:22",135.644
"2020-01-23/01:47:29",136.395
"2020-01-23/01:47:36",123.610
"2020-01-23/01:47:43",110.963
"2020-01-23/01:47:50",113.043
"2020-01-23/01:47:57",112.825
"2020-01-23/01:48:04",100.715
"2020-01-23/01:48:11",117.248
"2020-01-23/01:48:18",113.049
"2020-01-23/01:48:25",110.219
"2020-01-23/01:48:32",125.897
"2020-01-23/01:48:39",122.582
"2020-01-23/01:48:46",125.419
"2020-01-23/01:48:53",112.005
"2020-01-23/01:49:00",112.801
"2020-01-23/01:49:07",113.192
"2020-01-23/01:49:14",112.716
"2020-01-23/01:49:21",111.496
"2020-01-23/01:49:28",111.615
"2020-01-23/01:49:35",121.161
"2020-01-23/01:49:42",111.363
"2020-01-23/01:49:49",125.420
"2020-01-23/01:49:56",109.551
"2020-01-23/01:50:03",111.065
"2020-01-23/01:50:10",127.565
"2020-01-23/01:50:17",101.399
"2020-01-23/01:50:24",101.593
"2020-01-23/01:50:31",113.093
"2020-01-23/01:50:38",115.642
"2020-01-23/01:50:45",112.803
"2020-01-23/01:50:52",123.346
"2020-01-23/01:50:59",123.762
"2020-01-23/01:51:06",126.422
"2020-01-23/01:51:13",125.504
"2020-01-23/01:51:20",113.686
"2020-01-23/01:51:27",124.211
"2020-01-23/01:51:34",125.477
"2020-01-23/01:51:41",108.160
"2020-01-23/01:51:48",125.903
"2020-01-23/01:51:55",113.884
"2020-01-23/01:52:02",114.391
"2020-01-23/01:52:09",111.371
"2020-01-23/01:52:16",111.296
"2020-01-23/01:52:22",113.090
"2020-01-23/01:52:29",126.755
"2020-01-23/01:52:36",111.468
"2020-01-23/01:52:43",108.576
"2020-01-23/01:52:50",114.018
"2020-01-23/01:52:57",124.871
"2020-01-23/01:53:04",112.552
"2020-01-23/01:53:11",112.634
"2020-01-23/01:53:18",111.463
"2020-01-23/01:53:25",99.3540
"2020-01-23/01:53:32",100.037
"2020-01-23/01:53:39",87.0278
"2020-01-23/01:53:46",109.922
"2020-01-23/01:53:53",111.874
"2020-01-23/01:54:00",112.402
"2020-01-23/01:54:07",110.022
"2020-01-23/01:54:14",123.996
"2020-01-23/01:54:21",124.679
"2020-01-23/01:54:28",123.169
"2020-01-23/01:54:35",123.053
"2020-01-23/01:54:42",125.919
"2020-01-23/01:54:49",128.787
"2020-01-23/01:54:56",129.478
"2020-01-23/01:55:03",111.878
"2020-01-23/01:55:10",113.377
"2020-01-23/01:55:17",122.302
"2020-01-23/01:55:24",138.903
"2020-01-23/01:55:31",125.712
"2020-01-23/01:55:38",126.250
"2020-01-23/01:55:45",124.471
"2020-01-23/01:55:52",114.382
"2020-01-23/01:55:59",113.441
"2020-01-23/01:56:06",127.576
"2020-01-23/01:56:13",142.847
"2020-01-23/01:56:20",123.614
"2020-01-23/01:56:27",124.996
"2020-01-23/01:56:34",113.304
"2020-01-23/01:56:41",135.030
"2020-01-23/01:56:48",127.140
"2020-01-23/01:56:55",114.479
"2020-01-23/01:57:02",143.057
"2020-01-23/01:57:09",123.854
"2020-01-23/01:57:16",127.985
"2020-01-23/01:57:23",113.969
"2020-01-23/01:57:30",125.095
"2020-01-23/01:57:37",127.875
"2020-01-23/01:57:44",114.070
"2020-01-23/01:57:51",114.855
"2020-01-23/01:57:58",111.220
"2020-01-23/01:58:05",128.049
"2020-01-23/01:58:12",142.749
"2020-01-23/01:58:19",124.946
"2020-01-23/01:58:26",122.468
"2020-01-23/01:58:33",125.986
"2020-01-23/01:58:40",125.417
"2020-01-23/01:58:47",124.107
"2020-01-23/01:58:54",124.679
"2020-01-23/01:59:01",126.024
"2020-01-23/01:59:08",123.261
"2020-01-23/01:59:15",127.069
"2020-01-23/01:59:22",140.372
"2020-01-23/01:59:29",134.543
"2020-01-23/01:59:36",119.946
"2020-01-23/01:59:43",119.055
"2020-01-23/01:59:50",100.767
"2020-01-23/01:59:57",100.877
"2020-01-23/02:00:04",113.519
"2020-01-23/02:00:11",127.105
"2020-01-23/02:00:18",114.412
"2020-01-23/02:00:25",121.080
"2020-01-23/02:00:32",111.419
"2020-01-23/02:00:39",125.942
"2020-01-23/02:00:46",111.478
"2020-01-23/02:00:53",123.735
"2020-01-23/02:01:00",123.223
"2020-01-23/02:01:07",111.876
"2020-01-23/02:01:14",128.896
"2020-01-23/02:01:21",126.867
"2020-01-23/02:01:28",123.809
"2020-01-23/02:01:35",111.249
"2020-01-23/02:01:42",123.745
"2020-01-23/02:01:49",125.577
"2020-01-23/02:01:56",123.120
"2020-01-23/02:02:03",121.674
"2020-01-23/02:02:10",137.696
"2020-01-23/02:02:17",112.185
"2020-01-23/02:02:24",116.112
"2020-01-23/02:02:31",127.443
"2020-01-23/02:02:38",122.677
"2020-01-23/02:02:45",112.989
"2020-01-23/02:02:52",124.163
"2020-01-23/02:02:59",123.353
"2020-01-23/02:03:06",126.525
"2020-01-23/02:03:13",122.152
"2020-01-23/02:03:20",116.229
"2020-01-23/02:03:27",121.810
"2020-01-23/02:03:34",126.546
"2020-01-23/02:03:41",115.913
"2020-01-23/02:03:48",122.928
"2020-01-23/02:03:55",120.591
"2020-01-23/02:04:02",111.809
"2020-01-23/02:04:09",124.931
"2020-01-23/02:04:16",111.244
"2020-01-23/02:04:23",128.383
"2020-01-23/02:04:30",120.293
"2020-01-23/02:04:37",124.045
"2020-01-23/02:04:43",127.493
"2020-01-23/02:04:50",122.856
"2020-01-23/02:04:57",137.051
"2020-01-23/02:05:04",125.464
"2020-01-23/02:05:11",123.102
"2020-01-23/02:05:18",149.030
"2020-01-23/02:05:25",112.104
"2020-01-23/02:05:32",123.467
"2020-01-23/02:05:39",114.921
"2020-01-23/02:05:46",121.105
"2020-01-23/02:05:53",126.010
"2020-01-23/02:06:00",126.328
"2020-01-23/02:06:07",126.412
"2020-01-23/02:06:14",126.189
"2020-01-23/02:06:21",123.729
"2020-01-23/02:06:28",126.803
"2020-01-23/02:06:35",113.513
"2020-01-23/02:06:42",113.115
"2020-01-23/02:06:49",112.865
"2020-01-23/02:06:56",140.889
"2020-01-23/02:07:03",152.301
"2020-01-23/02:07:10",148.915
"2020-01-23/02:07:17",121.381
"2020-01-23/02:07:24",122.609
"2020-01-23/02:07:31",136.337
"2020-01-23/02:07:38",134.197
"2020-01-23/02:07:45",127.834
"2020-01-23/02:07:52",123.049
"2020-01-23/02:07:59",126.772
"2020-01-23/02:08:06",124.887
"2020-01-23/02:08:13",129.461
"2020-01-23/02:08:20",110.897
"2020-01-23/02:08:27",138.029
"2020-01-23/02:08:34",123.983
"2020-01-23/02:08:41",123.104
"2020-01-23/02:08:48",138.008
"2020-01-23/02:08:55",125.852
"2020-01-23/02:09:02",127.151
"2020-01-23/02:09:09",125.046
"2020-01-23/02:09:16",124.049
"2020-01-23/02:09:23",124.866
"2020-01-23/02:09:30",126.681
"2020-01-23/02:09:37",126.992
"2020-01-23/02:09:44",124.659
"2020-01-23/02:09:51",126.861
"2020-01-23/02:09:58",125.965
"2020-01-23/02:10:05",126.757
"2020-01-23/02:10:12",124.721
"2020-01-23/02:10:19",138.765
"2020-01-23/02:10:26",137.284
"2020-01-23/02:10:33",126.952
"2020-01-23/02:10:40",126.185
"2020-01-23/02:10:47",137.079
"2020-01-23/02:10:54",125.889
"2020-01-23/02:11:01",124.043
"2020-01-23/02:11:08",128.898
"2020-01-23/02:11:15",125.200
"2020-01-23/02:11:22",125.164
"2020-01-23/02:11:29",101.227
"2020-01-23/02:11:36",123.834
"2020-01-23/02:11:43",123.840
"2020-01-23/02:11:50",128.486
"2020-01-23/02:11:57",138.978
"2020-01-23/02:12:04",126.927
"2020-01-23/02:12:11",124.078
"2020-01-23/02:12:18",124.124
"2020-01-23/02:12:25",126.927
"2020-01-23/02:12:32",124.388
"2020-01-23/02:12:39",126.043
"2020-01-23/02:12:46",124.325
"2020-01-23/02:12:53",126.514
"2020-01-23/02:13:00",124.911
"2020-01-23/02:13:07",126.623
"2020-01-23/02:13:14",128.505
"2020-01-23/02:13:21",125.971
"2020-01-23/02:13:28",137.617
"2020-01-23/02:13:35",124.354
"2020-01-23/02:13:42",126.512
"2020-01-23/02:13:49",123.595
"2020-01-23/02:13:56",119.311
"2020-01-23/02:14:03",126.607
"2020-01-23/02:14:10",128.671
"2020-01-23/02:14:17",128.730
"2020-01-23/02:14:24",137.952
"2020-01-23/02:14:31",126.893
"2020-01-23/02:14:38",127.016
"2020-01-23/02:14:45",127.631
"2020-01-23/02:14:52",125.433
"2020-01-23/02:14:59",124.398
"2020-01-23/02:15:06",122.182
"2020-01-23/02:15:13",113.357
"2020-01-23/02:15:20",112.047
"2020-01-23/02:15:27",110.611
"2020-01-23/02:15:34",137.701
"2020-01-23/02:15:41",122.083
"2020-01-23/02:15:48",110.876
"2020-01-23/02:15:55",113.431
"2020-01-23/02:16:02",109.975
"2020-01-23/02:16:09",109.407
"2020-01-23/02:16:16",124.723
"2020-01-23/02:16:23",124.679
"2020-01-23/02:16:30",122.079
"2020-01-23/02:16:37",110.236
"2020-01-23/02:16:44",112.255
"2020-01-23/02:16:51",113.798
"2020-01-23/02:16:57",113.606
