Time,N_QTN
"2020-06-03/08:09:46",304.193
"2020-06-03/08:09:53",305.567
"2020-06-03/08:10:00",300.416
"2020-06-03/08:10:07",340.738
"2020-06-03/08:10:14",376.509
"2020-06-03/08:10:21",294.804
"2020-06-03/08:10:28",296.385
"2020-06-03/08:10:35",300.665
"2020-06-03/08:10:42",296.062
"2020-06-03/08:10:49",297.405
"2020-06-03/08:10:56",300.985
"2020-06-03/08:11:03",304.380
"2020-06-03/08:11:10",303.308
"2020-06-03/08:11:17",266.142
"2020-06-03/08:11:24",302.174
"2020-06-03/08:11:31",302.863
"2020-06-03/08:11:38",277.556
"2020-06-03/08:11:45",301.556
"2020-06-03/08:11:52",298.609
"2020-06-03/08:11:59",299.444
"2020-06-03/08:12:06",302.659
"2020-06-03/08:12:13",305.674
"2020-06-03/08:12:20",306.478
"2020-06-03/08:12:27",309.633
"2020-06-03/08:12:34",293.227
"2020-06-03/08:12:41",304.842
"2020-06-03/08:12:48",299.396
"2020-06-03/08:12:55",297.482
"2020-06-03/08:13:02",272.849
"2020-06-03/08:13:09",302.397
"2020-06-03/08:13:16",304.178
"2020-06-03/08:13:23",272.226
"2020-06-03/08:13:30",268.449
"2020-06-03/08:13:37",300.383
"2020-06-03/08:13:44",268.816
"2020-06-03/08:13:51",272.659
"2020-06-03/08:13:58",300.806
"2020-06-03/08:14:05",297.739
"2020-06-03/08:14:12",302.722
"2020-06-03/08:14:19",302.771
"2020-06-03/08:14:26",301.022
"2020-06-03/08:14:33",306.382
"2020-06-03/08:14:40",310.612
"2020-06-03/08:14:47",340.433
"2020-06-03/08:14:54",307.527
"2020-06-03/08:15:01",296.296
"2020-06-03/08:15:08",305.527
"2020-06-03/08:15:15",305.872
"2020-06-03/08:15:22",303.160
"2020-06-03/08:15:29",301.796
"2020-06-03/08:15:36",338.963
"2020-06-03/08:15:43",310.512
"2020-06-03/08:15:50",305.941
"2020-06-03/08:15:57",293.644
"2020-06-03/08:16:04",303.176
"2020-06-03/08:16:11",271.909
"2020-06-03/08:16:18",297.789
"2020-06-03/08:16:25",296.517
"2020-06-03/08:16:32",299.422
"2020-06-03/08:16:39",309.354
"2020-06-03/08:16:46",303.525
"2020-06-03/08:16:53",301.633
"2020-06-03/08:17:00",303.180
"2020-06-03/08:17:07",338.008
"2020-06-03/08:17:14",309.813
"2020-06-03/08:17:21",298.953
"2020-06-03/08:17:28",306.628
"2020-06-03/08:17:35",303.202
"2020-06-03/08:17:42",296.504
"2020-06-03/08:17:49",303.997
"2020-06-03/08:17:56",301.505
"2020-06-03/08:18:03",300.565
"2020-06-03/08:18:10",304.432
"2020-06-03/08:18:17",272.314
"2020-06-03/08:18:24",291.910
"2020-06-03/08:18:31",273.647
"2020-06-03/08:18:38",304.159
"2020-06-03/08:18:45",302.336
"2020-06-03/08:18:52",305.514
"2020-06-03/08:18:59",300.144
"2020-06-03/08:19:06",306.781
"2020-06-03/08:19:13",307.335
"2020-06-03/08:19:20",298.370
"2020-06-03/08:19:27",305.565
"2020-06-03/08:19:34",302.229
"2020-06-03/08:19:41",333.809
"2020-06-03/08:19:48",308.509
"2020-06-03/08:19:55",302.892
"2020-06-03/08:20:02",300.932
"2020-06-03/08:20:09",301.096
"2020-06-03/08:20:16",297.440
"2020-06-03/08:20:23",303.444
"2020-06-03/08:20:30",302.545
"2020-06-03/08:20:37",303.981
"2020-06-03/08:20:44",332.889
"2020-06-03/08:20:51",310.663
"2020-06-03/08:20:58",298.453
"2020-06-03/08:21:04",309.500
"2020-06-03/08:21:11",307.216
"2020-06-03/08:21:18",274.529
"2020-06-03/08:21:25",293.835
"2020-06-03/08:21:32",297.056
"2020-06-03/08:21:39",276.304
"2020-06-03/08:21:46",262.396
"2020-06-03/08:21:53",301.175
"2020-06-03/08:22:00",305.163
"2020-06-03/08:22:07",301.498
"2020-06-03/08:22:14",305.752
"2020-06-03/08:22:21",303.478
"2020-06-03/08:22:28",305.583
"2020-06-03/08:22:35",305.967
"2020-06-03/08:22:42",299.717
"2020-06-03/08:22:49",305.009
"2020-06-03/08:22:56",306.124
"2020-06-03/08:23:03",305.117
"2020-06-03/08:23:10",299.948
"2020-06-03/08:23:17",298.707
"2020-06-03/08:23:24",299.959
"2020-06-03/08:23:31",301.803
"2020-06-03/08:23:38",300.977
"2020-06-03/08:23:45",303.901
"2020-06-03/08:23:52",300.687
"2020-06-03/08:23:59",305.808
"2020-06-03/08:24:06",336.413
"2020-06-03/08:24:13",304.080
"2020-06-03/08:24:20",297.968
"2020-06-03/08:24:27",300.362
"2020-06-03/08:24:34",305.889
"2020-06-03/08:24:41",298.796
"2020-06-03/08:24:48",299.511
"2020-06-03/08:24:55",297.024
"2020-06-03/08:25:02",272.900
"2020-06-03/08:25:09",275.967
"2020-06-03/08:25:16",297.971
"2020-06-03/08:25:23",302.670
"2020-06-03/08:25:30",296.484
"2020-06-03/08:25:37",301.423
"2020-06-03/08:25:44",293.045
"2020-06-03/08:25:51",299.445
"2020-06-03/08:25:58",300.339
"2020-06-03/08:26:05",301.147
"2020-06-03/08:26:12",304.854
"2020-06-03/08:26:19",303.651
"2020-06-03/08:26:26",301.439
"2020-06-03/08:26:33",306.487
"2020-06-03/08:26:40",307.435
"2020-06-03/08:26:47",299.775
"2020-06-03/08:26:54",298.952
"2020-06-03/08:27:01",304.538
"2020-06-03/08:27:08",300.508
"2020-06-03/08:27:15",300.060
"2020-06-03/08:27:22",297.444
"2020-06-03/08:27:29",301.752
"2020-06-03/08:27:36",302.777
"2020-06-03/08:27:43",306.476
"2020-06-03/08:27:50",302.418
"2020-06-03/08:27:57",300.990
"2020-06-03/08:28:04",304.561
"2020-06-03/08:28:11",306.887
"2020-06-03/08:28:18",304.459
"2020-06-03/08:28:25",305.590
"2020-06-03/08:28:32",302.020
"2020-06-03/08:28:39",300.995
"2020-06-03/08:28:46",300.962
"2020-06-03/08:28:53",304.502
"2020-06-03/08:29:00",303.459
"2020-06-03/08:29:07",300.598
"2020-06-03/08:29:14",303.033
"2020-06-03/08:29:21",296.529
"2020-06-03/08:29:28",307.383
"2020-06-03/08:29:35",300.061
"2020-06-03/08:29:42",299.333
"2020-06-03/08:29:49",307.173
"2020-06-03/08:29:56",298.652
"2020-06-03/08:30:03",310.404
"2020-06-03/08:30:10",302.810
"2020-06-03/08:30:17",306.645
"2020-06-03/08:30:24",303.284
"2020-06-03/08:30:31",306.219
"2020-06-03/08:30:38",303.080
"2020-06-03/08:30:45",303.444
"2020-06-03/08:30:52",299.991
"2020-06-03/08:30:59",293.792
"2020-06-03/08:31:06",296.468
"2020-06-03/08:31:13",306.088
"2020-06-03/08:31:20",304.123
"2020-06-03/08:31:27",306.038
"2020-06-03/08:31:34",305.563
"2020-06-03/08:31:41",300.266
"2020-06-03/08:31:48",298.994
"2020-06-03/08:31:55",277.142
"2020-06-03/08:32:02",309.329
"2020-06-03/08:32:09",305.854
"2020-06-03/08:32:16",305.156
"2020-06-03/08:32:23",306.746
"2020-06-03/08:32:30",304.989
"2020-06-03/08:32:37",304.055
"2020-06-03/08:32:44",308.396
"2020-06-03/08:32:51",301.075
"2020-06-03/08:32:58",306.342
"2020-06-03/08:33:05",301.122
"2020-06-03/08:33:12",337.345
"2020-06-03/08:33:18",306.269
"2020-06-03/08:33:25",304.601
"2020-06-03/08:33:32",289.314
"2020-06-03/08:33:39",291.184
"2020-06-03/08:33:46",337.052
"2020-06-03/08:33:53",269.921
"2020-06-03/08:34:00",295.452
"2020-06-03/08:34:07",306.744
"2020-06-03/08:34:14",310.814
"2020-06-03/08:34:21",303.450
"2020-06-03/08:34:28",298.846
"2020-06-03/08:34:35",302.231
"2020-06-03/08:34:42",301.952
"2020-06-03/08:34:49",305.588
"2020-06-03/08:34:56",295.536
"2020-06-03/08:35:03",295.757
"2020-06-03/08:35:10",299.774
"2020-06-03/08:35:17",298.827
"2020-06-03/08:35:24",309.605
"2020-06-03/08:35:31",298.261
"2020-06-03/08:35:38",300.854
"2020-06-03/08:35:45",296.637
"2020-06-03/08:35:52",306.375
"2020-06-03/08:35:59",340.665
"2020-06-03/08:36:06",298.157
"2020-06-03/08:36:13",300.317
"2020-06-03/08:36:20",295.989
"2020-06-03/08:36:27",300.578
"2020-06-03/08:36:34",302.566
"2020-06-03/08:36:41",-NaN
"2020-06-03/08:36:48",-NaN
"2020-06-03/08:36:55",-NaN
"2020-06-03/08:37:02",300.871
"2020-06-03/08:37:09",303.899
"2020-06-03/08:37:16",303.689
"2020-06-03/08:37:23",296.780
"2020-06-03/08:37:30",302.879
"2020-06-03/08:37:37",304.007
"2020-06-03/08:37:44",305.354
"2020-06-03/08:37:51",302.371
"2020-06-03/08:37:58",300.644
"2020-06-03/08:38:05",297.020
"2020-06-03/08:38:12",299.852
"2020-06-03/08:38:19",297.922
"2020-06-03/08:38:26",294.553
"2020-06-03/08:38:33",286.044
"2020-06-03/08:38:40",294.406
"2020-06-03/08:38:47",297.679
"2020-06-03/08:38:54",300.511
"2020-06-03/08:39:01",300.406
"2020-06-03/08:39:08",303.148
"2020-06-03/08:39:15",308.993
"2020-06-03/08:39:22",306.080
"2020-06-03/08:39:29",296.115
"2020-06-03/08:39:36",299.704
"2020-06-03/08:39:43",301.972
"2020-06-03/08:39:50",292.648
"2020-06-03/08:39:57",293.657
"2020-06-03/08:40:04",298.872
"2020-06-03/08:40:11",305.735
"2020-06-03/08:40:18",298.512
"2020-06-03/08:40:25",305.006
"2020-06-03/08:40:32",299.025
"2020-06-03/08:40:39",304.276
"2020-06-03/08:40:46",308.289
"2020-06-03/08:40:53",300.425
"2020-06-03/08:41:00",298.969
"2020-06-03/08:41:07",297.527
"2020-06-03/08:41:14",303.527
"2020-06-03/08:41:21",307.607
"2020-06-03/08:41:28",304.451
"2020-06-03/08:41:35",299.636
"2020-06-03/08:41:42",298.992
"2020-06-03/08:41:49",302.433
"2020-06-03/08:41:56",297.282
"2020-06-03/08:42:03",294.077
"2020-06-03/08:42:10",304.381
"2020-06-03/08:42:17",302.922
"2020-06-03/08:42:24",299.073
"2020-06-03/08:42:31",307.916
"2020-06-03/08:42:38",306.001
"2020-06-03/08:42:45",299.200
"2020-06-03/08:42:52",303.793
"2020-06-03/08:42:59",303.279
"2020-06-03/08:43:06",303.340
"2020-06-03/08:43:13",273.455
"2020-06-03/08:43:20",303.558
"2020-06-03/08:43:27",298.545
"2020-06-03/08:43:34",301.068
"2020-06-03/08:43:41",300.081
"2020-06-03/08:43:48",299.920
"2020-06-03/08:43:55",299.606
"2020-06-03/08:44:02",296.138
"2020-06-03/08:44:09",301.819
"2020-06-03/08:44:16",297.590
"2020-06-03/08:44:23",297.617
"2020-06-03/08:44:30",308.708
"2020-06-03/08:44:37",302.826
"2020-06-03/08:44:44",301.697
"2020-06-03/08:44:51",298.325
"2020-06-03/08:44:58",298.961
"2020-06-03/08:45:05",300.557
"2020-06-03/08:45:12",301.915
"2020-06-03/08:45:19",299.860
"2020-06-03/08:45:26",299.646
"2020-06-03/08:45:33",301.452
"2020-06-03/08:45:39",302.549
"2020-06-03/08:45:46",302.186
"2020-06-03/08:45:53",311.620
"2020-06-03/08:46:00",300.909
"2020-06-03/08:46:07",308.659
"2020-06-03/08:46:14",302.690
"2020-06-03/08:46:21",304.948
"2020-06-03/08:46:28",302.707
"2020-06-03/08:46:35",301.406
"2020-06-03/08:46:42",330.240
"2020-06-03/08:46:49",298.672
"2020-06-03/08:46:56",298.911
"2020-06-03/08:47:03",303.501
"2020-06-03/08:47:10",299.658
"2020-06-03/08:47:17",297.937
"2020-06-03/08:47:24",295.472
"2020-06-03/08:47:31",303.977
"2020-06-03/08:47:38",298.520
"2020-06-03/08:47:45",301.590
"2020-06-03/08:47:52",302.207
"2020-06-03/08:47:59",299.255
"2020-06-03/08:48:06",301.454
"2020-06-03/08:48:13",302.507
"2020-06-03/08:48:20",306.023
"2020-06-03/08:48:27",301.389
"2020-06-03/08:48:34",299.293
"2020-06-03/08:48:41",297.814
"2020-06-03/08:48:48",298.334
"2020-06-03/08:48:55",302.334
"2020-06-03/08:49:02",298.240
"2020-06-03/08:49:09",293.517
"2020-06-03/08:49:16",308.049
"2020-06-03/08:49:23",303.166
"2020-06-03/08:49:30",300.162
"2020-06-03/08:49:37",304.329
"2020-06-03/08:49:44",303.608
"2020-06-03/08:49:51",301.396
"2020-06-03/08:49:58",304.291
"2020-06-03/08:50:05",301.517
"2020-06-03/08:50:12",300.433
"2020-06-03/08:50:19",299.452
"2020-06-03/08:50:26",307.108
"2020-06-03/08:50:33",297.294
"2020-06-03/08:50:40",301.375
"2020-06-03/08:50:47",300.339
"2020-06-03/08:50:54",301.743
"2020-06-03/08:51:01",298.662
"2020-06-03/08:51:08",302.443
"2020-06-03/08:51:15",301.307
"2020-06-03/08:51:22",298.557
"2020-06-03/08:51:29",304.540
"2020-06-03/08:51:36",303.476
"2020-06-03/08:51:43",304.185
"2020-06-03/08:51:50",298.005
"2020-06-03/08:51:57",301.038
"2020-06-03/08:52:04",299.578
"2020-06-03/08:52:11",306.556
"2020-06-03/08:52:18",299.002
"2020-06-03/08:52:25",306.936
"2020-06-03/08:52:32",304.393
"2020-06-03/08:52:39",308.828
"2020-06-03/08:52:46",303.544
"2020-06-03/08:52:53",305.187
"2020-06-03/08:53:00",305.236
"2020-06-03/08:53:07",306.650
"2020-06-03/08:53:14",299.678
"2020-06-03/08:53:21",299.112
"2020-06-03/08:53:28",298.420
"2020-06-03/08:53:35",301.175
"2020-06-03/08:53:42",297.877
"2020-06-03/08:53:49",306.758
"2020-06-03/08:53:56",300.721
"2020-06-03/08:54:03",299.897
"2020-06-03/08:54:10",304.788
"2020-06-03/08:54:17",298.358
"2020-06-03/08:54:24",303.649
"2020-06-03/08:54:31",305.020
"2020-06-03/08:54:38",299.333
"2020-06-03/08:54:45",305.267
"2020-06-03/08:54:52",301.198
"2020-06-03/08:54:59",302.888
"2020-06-03/08:55:06",296.711
"2020-06-03/08:55:13",300.858
"2020-06-03/08:55:20",305.040
"2020-06-03/08:55:27",299.786
"2020-06-03/08:55:34",303.240
"2020-06-03/08:55:41",304.579
"2020-06-03/08:55:48",298.484
"2020-06-03/08:55:55",297.314
"2020-06-03/08:56:02",302.867
"2020-06-03/08:56:09",297.181
"2020-06-03/08:56:16",309.401
"2020-06-03/08:56:23",294.772
"2020-06-03/08:56:30",300.791
"2020-06-03/08:56:37",301.896
"2020-06-03/08:56:44",301.858
"2020-06-03/08:56:51",299.039
"2020-06-03/08:56:58",299.788
"2020-06-03/08:57:05",301.672
"2020-06-03/08:57:12",300.927
"2020-06-03/08:57:19",299.418
"2020-06-03/08:57:26",296.771
"2020-06-03/08:57:33",306.203
"2020-06-03/08:57:40",300.162
"2020-06-03/08:57:47",303.990
"2020-06-03/08:57:53",293.907
"2020-06-03/08:58:00",293.126
"2020-06-03/08:58:07",297.083
"2020-06-03/08:58:14",292.397
"2020-06-03/08:58:21",301.345
"2020-06-03/08:58:28",302.664
"2020-06-03/08:58:35",300.953
"2020-06-03/08:58:42",270.669
"2020-06-03/08:58:49",302.064
"2020-06-03/08:58:56",298.395
"2020-06-03/08:59:03",300.542
"2020-06-03/08:59:10",305.039
"2020-06-03/08:59:17",303.570
"2020-06-03/08:59:24",307.436
"2020-06-03/08:59:31",303.613
"2020-06-03/08:59:38",275.206
"2020-06-03/08:59:45",305.528
"2020-06-03/08:59:52",305.213
"2020-06-03/08:59:59",293.474
"2020-06-03/09:00:06",303.999
"2020-06-03/09:00:13",304.288
"2020-06-03/09:00:20",300.940
"2020-06-03/09:00:27",302.872
"2020-06-03/09:00:34",299.227
"2020-06-03/09:00:41",304.550
"2020-06-03/09:00:48",297.686
"2020-06-03/09:00:55",300.967
"2020-06-03/09:01:02",302.872
"2020-06-03/09:01:09",298.919
"2020-06-03/09:01:16",298.302
"2020-06-03/09:01:23",300.978
"2020-06-03/09:01:30",299.404
"2020-06-03/09:01:37",295.643
"2020-06-03/09:01:44",302.230
"2020-06-03/09:01:51",295.292
"2020-06-03/09:01:58",296.277
"2020-06-03/09:02:05",296.569
"2020-06-03/09:02:12",293.883
"2020-06-03/09:02:19",297.813
"2020-06-03/09:02:26",305.065
"2020-06-03/09:02:33",297.702
"2020-06-03/09:02:40",297.440
"2020-06-03/09:02:47",303.854
"2020-06-03/09:02:54",304.041
"2020-06-03/09:03:01",302.622
"2020-06-03/09:03:08",305.066
"2020-06-03/09:03:15",296.635
"2020-06-03/09:03:22",306.274
"2020-06-03/09:03:29",310.888
"2020-06-03/09:03:36",271.606
"2020-06-03/09:03:43",273.470
"2020-06-03/09:03:50",267.684
"2020-06-03/09:03:57",247.381
"2020-06-03/09:04:04",271.062
"2020-06-03/09:04:11",270.788
"2020-06-03/09:04:18",268.776
"2020-06-03/09:04:25",245.702
"2020-06-03/09:04:32",238.268
"2020-06-03/09:04:39",240.295
"2020-06-03/09:04:46",242.520
"2020-06-03/09:04:53",240.264
"2020-06-03/09:05:00",244.254
"2020-06-03/09:05:07",236.529
"2020-06-03/09:05:14",239.796
"2020-06-03/09:05:21",245.802
"2020-06-03/09:05:28",242.001
"2020-06-03/09:05:35",240.321
"2020-06-03/09:05:42",264.657
"2020-06-03/09:05:49",272.316
"2020-06-03/09:05:56",243.300
"2020-06-03/09:06:03",270.260
"2020-06-03/09:06:10",269.472
"2020-06-03/09:06:17",273.351
"2020-06-03/09:06:24",261.344
"2020-06-03/09:06:31",267.453
"2020-06-03/09:06:38",246.636
"2020-06-03/09:06:45",277.562
"2020-06-03/09:06:52",304.422
"2020-06-03/09:06:59",266.480
"2020-06-03/09:07:06",267.446
"2020-06-03/09:07:13",297.678
"2020-06-03/09:07:20",294.712
"2020-06-03/09:07:27",299.755
"2020-06-03/09:07:34",247.209
"2020-06-03/09:07:41",298.385
"2020-06-03/09:07:48",298.603
"2020-06-03/09:07:55",273.950
"2020-06-03/09:08:02",302.412
"2020-06-03/09:08:09",299.406
"2020-06-03/09:08:16",299.889
"2020-06-03/09:08:23",298.325
"2020-06-03/09:08:30",301.927
"2020-06-03/09:08:37",305.085
"2020-06-03/09:08:44",309.783
"2020-06-03/09:08:51",303.768
"2020-06-03/09:08:58",307.130
"2020-06-03/09:09:05",294.876
"2020-06-03/09:09:12",299.434
"2020-06-03/09:09:19",297.685
"2020-06-03/09:09:26",298.532
"2020-06-03/09:09:33",294.594
"2020-06-03/09:09:40",298.215
"2020-06-03/09:09:47",302.611
"2020-06-03/09:09:54",292.120
"2020-06-03/09:10:01",274.092
"2020-06-03/09:10:08",293.932
"2020-06-03/09:10:14",271.661
"2020-06-03/09:10:21",274.269
"2020-06-03/09:10:28",273.931
"2020-06-03/09:10:35",269.550
"2020-06-03/09:10:42",270.291
"2020-06-03/09:10:49",279.107
"2020-06-03/09:10:56",276.576
"2020-06-03/09:11:03",273.768
"2020-06-03/09:11:10",271.009
"2020-06-03/09:11:17",301.185
"2020-06-03/09:11:24",299.003
"2020-06-03/09:11:31",300.430
"2020-06-03/09:11:38",245.914
"2020-06-03/09:11:45",270.879
"2020-06-03/09:11:52",264.999
"2020-06-03/09:11:59",290.010
"2020-06-03/09:12:06",294.968
"2020-06-03/09:12:13",275.105
"2020-06-03/09:12:20",296.163
"2020-06-03/09:12:27",268.956
"2020-06-03/09:12:34",263.773
"2020-06-03/09:12:41",264.644
"2020-06-03/09:12:48",268.797
"2020-06-03/09:12:55",263.147
"2020-06-03/09:13:02",265.674
"2020-06-03/09:13:09",268.536
"2020-06-03/09:13:16",269.472
"2020-06-03/09:13:23",271.026
"2020-06-03/09:13:30",269.575
"2020-06-03/09:13:37",268.914
"2020-06-03/09:13:44",294.288
"2020-06-03/09:13:51",294.645
"2020-06-03/09:13:58",277.690
"2020-06-03/09:14:05",267.802
"2020-06-03/09:14:12",269.584
"2020-06-03/09:14:19",270.550
"2020-06-03/09:14:26",265.801
"2020-06-03/09:14:33",297.047
"2020-06-03/09:14:40",273.810
"2020-06-03/09:14:47",301.753
"2020-06-03/09:14:54",273.883
"2020-06-03/09:15:01",294.446
"2020-06-03/09:15:08",271.000
"2020-06-03/09:15:15",271.236
"2020-06-03/09:15:22",274.300
"2020-06-03/09:15:29",270.053
"2020-06-03/09:15:36",269.804
"2020-06-03/09:15:43",262.812
"2020-06-03/09:15:50",275.961
"2020-06-03/09:15:57",276.098
"2020-06-03/09:16:04",267.263
"2020-06-03/09:16:11",270.930
"2020-06-03/09:16:18",265.077
"2020-06-03/09:16:25",269.627
"2020-06-03/09:16:32",270.440
"2020-06-03/09:16:39",267.570
"2020-06-03/09:16:46",277.803
"2020-06-03/09:16:53",270.104
"2020-06-03/09:17:00",275.702
"2020-06-03/09:17:07",272.421
"2020-06-03/09:17:14",265.172
"2020-06-03/09:17:21",264.857
"2020-06-03/09:17:28",267.691
"2020-06-03/09:17:35",267.789
"2020-06-03/09:17:42",265.273
"2020-06-03/09:17:49",261.974
"2020-06-03/09:17:56",267.384
"2020-06-03/09:18:03",263.866
"2020-06-03/09:18:10",262.378
"2020-06-03/09:18:17",270.940
"2020-06-03/09:18:24",271.288
"2020-06-03/09:18:31",263.060
"2020-06-03/09:18:38",268.124
"2020-06-03/09:18:45",257.765
"2020-06-03/09:18:52",261.268
"2020-06-03/09:18:59",261.291
"2020-06-03/09:19:06",267.113
"2020-06-03/09:19:13",267.439
"2020-06-03/09:19:20",263.618
"2020-06-03/09:19:27",269.831
"2020-06-03/09:19:34",260.568
"2020-06-03/09:19:41",271.666
"2020-06-03/09:19:48",264.050
"2020-06-03/09:19:55",259.208
"2020-06-03/09:20:02",260.953
"2020-06-03/09:20:09",266.308
"2020-06-03/09:20:16",268.763
"2020-06-03/09:20:23",268.312
"2020-06-03/09:20:30",263.864
"2020-06-03/09:20:37",295.292
"2020-06-03/09:20:44",261.865
"2020-06-03/09:20:51",269.885
"2020-06-03/09:20:58",295.136
"2020-06-03/09:21:05",263.783
"2020-06-03/09:21:12",291.527
"2020-06-03/09:21:19",265.367
"2020-06-03/09:21:26",274.134
"2020-06-03/09:21:33",268.660
"2020-06-03/09:21:40",265.007
"2020-06-03/09:21:47",264.916
"2020-06-03/09:21:54",271.208
"2020-06-03/09:22:01",294.804
"2020-06-03/09:22:08",292.190
"2020-06-03/09:22:15",272.616
"2020-06-03/09:22:22",266.344
"2020-06-03/09:22:29",264.311
"2020-06-03/09:22:35",260.111
"2020-06-03/09:22:42",270.515
"2020-06-03/09:22:49",272.585
"2020-06-03/09:22:56",268.945
"2020-06-03/09:23:03",264.148
"2020-06-03/09:23:10",265.907
"2020-06-03/09:23:17",273.501
"2020-06-03/09:23:24",267.035
"2020-06-03/09:23:31",267.877
"2020-06-03/09:23:38",268.687
"2020-06-03/09:23:45",267.397
"2020-06-03/09:23:52",270.082
"2020-06-03/09:23:59",272.142
"2020-06-03/09:24:06",276.684
"2020-06-03/09:24:13",297.629
"2020-06-03/09:24:20",297.746
"2020-06-03/09:24:27",296.042
"2020-06-03/09:24:34",275.407
"2020-06-03/09:24:41",276.293
"2020-06-03/09:24:48",272.338
"2020-06-03/09:24:55",295.597
"2020-06-03/09:25:02",304.689
"2020-06-03/09:25:09",306.626
"2020-06-03/09:25:16",299.315
"2020-06-03/09:25:23",267.700
"2020-06-03/09:25:30",300.192
"2020-06-03/09:25:37",308.439
"2020-06-03/09:25:44",297.519
"2020-06-03/09:25:51",300.845
"2020-06-03/09:25:58",300.397
"2020-06-03/09:26:05",297.157
"2020-06-03/09:26:12",303.237
"2020-06-03/09:26:19",297.490
"2020-06-03/09:26:26",273.217
"2020-06-03/09:26:33",300.284
"2020-06-03/09:26:40",299.561
"2020-06-03/09:26:47",271.915
"2020-06-03/09:26:54",291.109
"2020-06-03/09:27:01",273.265
"2020-06-03/09:27:08",265.604
"2020-06-03/09:27:15",270.202
"2020-06-03/09:27:22",268.048
"2020-06-03/09:27:29",271.810
"2020-06-03/09:27:36",271.044
"2020-06-03/09:27:43",276.387
"2020-06-03/09:27:50",269.183
"2020-06-03/09:27:57",265.694
"2020-06-03/09:28:04",264.019
"2020-06-03/09:28:11",265.297
"2020-06-03/09:28:18",268.288
"2020-06-03/09:28:25",262.191
"2020-06-03/09:28:32",259.890
"2020-06-03/09:28:39",264.296
"2020-06-03/09:28:46",261.518
"2020-06-03/09:28:53",263.648
"2020-06-03/09:29:00",304.585
"2020-06-03/09:29:07",263.544
"2020-06-03/09:29:14",273.503
"2020-06-03/09:29:21",269.805
"2020-06-03/09:29:28",269.336
"2020-06-03/09:29:35",274.672
"2020-06-03/09:29:42",271.428
"2020-06-03/09:29:49",266.731
"2020-06-03/09:29:56",265.811
"2020-06-03/09:30:03",272.679
"2020-06-03/09:30:10",304.321
"2020-06-03/09:30:17",298.740
"2020-06-03/09:30:24",269.146
"2020-06-03/09:30:31",266.250
"2020-06-03/09:30:38",288.530
"2020-06-03/09:30:45",265.465
"2020-06-03/09:30:52",269.822
"2020-06-03/09:30:59",271.947
"2020-06-03/09:31:06",275.587
"2020-06-03/09:31:13",293.327
"2020-06-03/09:31:20",274.010
"2020-06-03/09:31:27",274.528
"2020-06-03/09:31:34",302.127
"2020-06-03/09:31:41",276.987
"2020-06-03/09:31:48",293.496
"2020-06-03/09:31:55",301.358
"2020-06-03/09:32:02",299.802
"2020-06-03/09:32:09",274.010
"2020-06-03/09:32:16",272.798
"2020-06-03/09:32:23",274.291
"2020-06-03/09:32:30",261.738
"2020-06-03/09:32:37",269.318
"2020-06-03/09:32:44",258.618
"2020-06-03/09:32:51",262.259
"2020-06-03/09:32:58",271.714
"2020-06-03/09:33:05",263.634
"2020-06-03/09:33:12",295.603
"2020-06-03/09:33:19",270.526
"2020-06-03/09:33:26",272.266
"2020-06-03/09:33:33",276.438
"2020-06-03/09:33:40",274.995
"2020-06-03/09:33:47",265.135
"2020-06-03/09:33:54",269.389
"2020-06-03/09:34:01",298.998
"2020-06-03/09:34:08",299.592
"2020-06-03/09:34:15",296.009
"2020-06-03/09:34:22",273.467
"2020-06-03/09:34:29",275.657
"2020-06-03/09:34:36",304.058
"2020-06-03/09:34:43",300.822
"2020-06-03/09:34:49",303.242
"2020-06-03/09:34:56",303.533
"2020-06-03/09:35:03",305.721
"2020-06-03/09:35:10",293.947
"2020-06-03/09:35:17",276.029
"2020-06-03/09:35:24",298.602
"2020-06-03/09:35:31",277.248
"2020-06-03/09:35:38",274.218
"2020-06-03/09:35:45",304.651
"2020-06-03/09:35:52",293.261
"2020-06-03/09:35:59",273.338
"2020-06-03/09:36:06",300.514
"2020-06-03/09:36:14",270.153
"2020-06-03/09:36:20",269.783
"2020-06-03/09:36:27",297.135
"2020-06-03/09:36:34",271.881
"2020-06-03/09:36:41",275.826
"2020-06-03/09:36:48",297.774
"2020-06-03/09:36:55",268.868
"2020-06-03/09:37:02",272.347
"2020-06-03/09:37:09",274.608
"2020-06-03/09:37:16",294.395
"2020-06-03/09:37:23",249.162
"2020-06-03/09:37:30",269.072
"2020-06-03/09:37:37",272.375
"2020-06-03/09:37:44",272.568
"2020-06-03/09:37:51",296.193
"2020-06-03/09:37:58",269.437
"2020-06-03/09:38:05",293.732
"2020-06-03/09:38:12",268.418
"2020-06-03/09:38:19",299.165
"2020-06-03/09:38:26",302.509
"2020-06-03/09:38:33",300.315
"2020-06-03/09:38:40",307.282
"2020-06-03/09:38:47",303.749
"2020-06-03/09:38:54",242.327
"2020-06-03/09:39:01",276.744
"2020-06-03/09:39:08",296.054
"2020-06-03/09:39:15",270.839
"2020-06-03/09:39:22",307.588
"2020-06-03/09:39:29",269.287
"2020-06-03/09:39:36",296.731
"2020-06-03/09:39:43",302.177
"2020-06-03/09:39:50",273.007
"2020-06-03/09:39:57",266.218
"2020-06-03/09:40:04",269.899
"2020-06-03/09:40:11",267.874
